mode,phase,run,case,sha,binary_sha256,frames,setup_ms,p50_ms,p95_ms,p99_ms,max_ms,over_33,over_100,longest_over_33,setup_records,setup_proxies,setup_tracked_identities,setup_stress_mode,records_first,records_last,records_minimum,records_maximum,proxies_first,proxies_last,proxies_minimum,proxies_maximum,caps_first,caps_last,caps_minimum,caps_maximum,textures_first,textures_last,textures_minimum,textures_maximum,mids_first,mids_last,mids_minimum,mids_maximum,fine_bytes_first,fine_bytes_last,fine_bytes_minimum,fine_bytes_maximum,working_set_first,working_set_last,working_set_minimum,working_set_maximum,uobjects_first,uobjects_last,uobjects_minimum,uobjects_maximum,rhi_texture_bytes_first,rhi_texture_bytes_last,rhi_texture_bytes_maximum,engine_game_ms_p50_ms,engine_game_ms_p95_ms,engine_game_ms_p99_ms,engine_game_ms_max_ms,engine_render_ms_p50_ms,engine_render_ms_p95_ms,engine_render_ms_p99_ms,engine_render_ms_max_ms,engine_rhi_ms_p50_ms,engine_rhi_ms_p95_ms,engine_rhi_ms_p99_ms,engine_rhi_ms_max_ms,engine_gpu_ms_p50_ms,engine_gpu_ms_p95_ms,engine_gpu_ms_p99_ms,engine_gpu_ms_max_ms,engine_game_wait_ms_p50_ms,engine_game_wait_ms_p95_ms,engine_game_wait_ms_p99_ms,engine_game_wait_ms_max_ms,engine_render_wait_ms_p50_ms,engine_render_wait_ms_p95_ms,engine_render_wait_ms_p99_ms,engine_render_wait_ms_max_ms,engine_present_ms_p50_ms,engine_present_ms_p95_ms,engine_present_ms_p99_ms,engine_present_ms_max_ms,gray_stage_current_reveal_us_p50_us,gray_stage_current_reveal_us_p95_us,gray_stage_current_reveal_us_p99_us,gray_stage_current_reveal_us_max_us,gray_stage_historical_us_p50_us,gray_stage_historical_us_p95_us,gray_stage_historical_us_p99_us,gray_stage_historical_us_max_us,gray_stage_coverage_us_p50_us,gray_stage_coverage_us_p95_us,gray_stage_coverage_us_p99_us,gray_stage_coverage_us_max_us,gray_stage_occupancy_us_p50_us,gray_stage_occupancy_us_p95_us,gray_stage_occupancy_us_p99_us,gray_stage_occupancy_us_max_us,gray_stage_ownership_us_p50_us,gray_stage_ownership_us_p95_us,gray_stage_ownership_us_p99_us,gray_stage_ownership_us_max_us,gray_stage_texture_us_p50_us,gray_stage_texture_us_p95_us,gray_stage_texture_us_p99_us,gray_stage_texture_us_max_us,gray_stage_cap_us_p50_us,gray_stage_cap_us_p95_us,gray_stage_cap_us_p99_us,gray_stage_cap_us_max_us,gray_stage_refresh_us_p50_us,gray_stage_refresh_us_p95_us,gray_stage_refresh_us_p99_us,gray_stage_refresh_us_max_us,gray_memory_p95_ms
Standalone,before,Before_Standalone_04,FastSweep160,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,180,376.71879999834346,17.944200000783894,19.291000000521308,30.216199998903903,772.6507999996102,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3546566656,3547414528,3546566656,3547414528,61409,61409,61409,61409,1999319040,1999319040,1999319040,2.814,3.7537,14.3639,748.0797,18.0379,19.0464,27.6826,29.998,3.4266,3.9485,4.9948,4.9948,14.534,15.1509,25.0514,27.2749,15.0791,16.2024,22.6991,27.4346,0.0088,0.0178,715.7583,715.7583,0.0088,0.0175,0.0225,0.0273,49.4,67.9,127.3,151.4,0.5,0.8,4.5,364865.5,0.0,0.0,94.0,1548.4,0.0,0.0,0.0,9810.4,0.0,0.0,0.0,306958.6,0.0,0.0,0.0,7594.0,0.0,0.0,0.0,23976.6,0.0,0.0,0.0,0.0,0.158
Standalone,before,Before_Standalone_04,StationaryStop,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,4.294700000173179,18.54009999988193,19.917800000257557,30.87729999970179,35.02900000057707,1,0,1,1,1,7,0,2,2,2,2,2,2,2,2,1,1,1,1,6,6,6,6,4,4,4,4,3809280,5062656,3809280,5062656,3547492352,3556880384,3547492352,3557294080,61516,61516,61516,61516,1999319040,1999724544,1999724544,2.9919,5.2132,10.4669,28.4417,18.6509,19.5739,30.6147,35.4429,4.0073,4.4838,4.6596,4.9074,14.9722,15.5442,25.5629,30.3008,15.4312,16.5694,21.2054,27.0787,0.0086,0.0175,0.0224,5.1689,0.0086,0.0174,0.0221,0.0651,63.0,89.6,214.1,14789.8,14.1,1783.0,2860.3,3365.4,13.0,17.6,198.5,206.8,4.3,1320.2,2084.7,2280.9,0.8,223.5,390.1,571.2,0.0,0.0,0.0,717.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.1433
Standalone,before,Before_Standalone_04,LongRepeatDistributed,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,1800,1086.0276999992493,29.025900001215632,31.41169999980775,32.84740000162856,3537.3387999989063,15,1,7,186,186,10,6,122,122,122,122,122,122,122,122,121,121,121,121,126,126,126,126,364,364,364,364,46220288,46220288,46220288,46220288,3619885056,3617058816,3600252928,3621224448,64230,64230,64230,64230,2023104512,1959845888,2023104512,8.3109,9.5305,10.6921,3478.1809,29.103,30.6502,31.3571,148.2459,3.6898,4.1092,4.3592,7.0426,24.9477,26.1726,26.5137,71.9237,20.8623,22.8755,23.7887,57.4626,0.0091,0.0175,0.0237,3361.4629,0.0091,0.0174,0.0218,0.0594,122.6,158.1,187.3,418.2,0.3,0.6,0.7,2393031.1,71.5,94.3,107.4,6498.9,0.0,0.0,0.0,79850.3,0.0,0.0,0.0,1973857.1,0.0,0.0,0.0,22938.9,0.0,0.0,0.0,275784.3,0.0,0.0,0.0,0.0,0.235
Standalone,before,Before_Standalone_04,ActualNewKnowledge,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,6.076899999243324,18.565200000011828,30.09620000011637,43.55749999922409,44.44079999848327,7,0,2,1,1,7,0,2,7,2,7,2,7,2,7,1,1,1,1,6,11,6,11,4,19,4,19,3809280,11329536,3809280,11329536,3617570816,3627929600,3617058816,3627929600,64230,64230,64230,64230,1959845888,1962217472,1962217472,3.044,9.8749,28.4933,29.437,18.6244,29.5685,31.4783,32.0979,4.0001,4.6011,4.9391,5.8319,14.9934,25.3824,27.2647,27.5662,15.3786,25.506,28.1012,28.7493,0.0089,0.0185,7.5556,8.9366,0.0089,0.0169,0.0195,0.0298,69.3,129.0,14654.6,14763.1,89.8,1740.7,5485.4,5908.8,0.0,213.5,690.6,1317.8,1.4,1325.5,4627.2,4988.1,0.9,7.8,392.9,415.4,0.0,0.0,689.5,699.5,0.0,0.3,0.5,0.8,0.0,0.0,0.0,0.0,4.1855
Standalone,after,After_Standalone_02,Empty,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,240,0.11139999878650997,24.16850000008708,28.42919999966398,31.081999999514665,35.674099999596365,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226697728,3242737664,3226697728,3242737664,53499,53499,53499,53499,1934897152,1934897152,1934897152,12.5335,17.5425,20.451,27.9625,24.2665,26.5735,27.3756,28.5511,2.9765,3.5618,4.0582,4.0729,16.0234,17.7598,18.9743,19.9636,9.0462,14.0415,14.9357,16.1535,0.0089,0.018,0.0229,0.0408,0.0089,0.018,0.0229,0.0408,117.5,156.1,197.0,311.0,0.3,0.6,0.7,1.0,72.7,95.6,132.5,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2085
Standalone,after,After_Standalone_02,OneWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,300,2.0036000005347887,24.28220000001602,28.78679999957967,32.61689999999362,34.66820000176085,2,0,1,0,0,8,1,1,1,1,2,1,1,1,1,0,0,0,0,4,7,4,7,3,3,3,3,0,235520,0,235520,3244150784,3183202304,3179913216,3249467392,53652,53658,53652,53658,1934897152,1935175680,1935175680,12.8188,18.2108,20.6153,30.2914,24.2335,26.3628,28.0755,30.1236,2.9269,3.1921,3.5145,5.2348,16.0427,17.828,19.3258,20.2239,8.6379,14.2913,15.5674,15.7365,0.0087,0.0171,0.0214,1.6154,0.0087,0.017,0.0205,0.0215,137.6,263.9,898.9,11307.7,50.1,97.1,4115.0,6380.9,96.7,121.1,310.0,861.9,0.4,3.0,60.8,309.1,0.5,1.0,1275.1,1828.7,0.0,98.3,151.1,195.5,0.1,0.3,0.4,19.6,0.0,0.0,0.0,0.0,0.43
Standalone,after,After_Standalone_02,EightWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,300,12.838800001190975,24.414599998635822,29.992599998877267,34.955099999933736,42.62600000038219,4,0,1,0,0,15,2,8,8,8,9,8,8,8,8,0,0,0,0,32,56,32,56,24,24,24,24,0,1884160,0,1884160,3184209920,3198291968,3184209920,3198291968,54178,54226,54178,54226,1935175680,1937403904,1937403904,13.3597,20.608,27.3647,34.4219,24.513,26.3436,27.015,28.9147,3.0267,3.3007,3.8138,5.0287,16.2058,18.3305,19.3025,19.6045,8.3187,14.1461,14.9667,15.179,0.009,0.0174,6.6215,7.1578,0.009,0.0169,0.0244,0.0277,247.0,877.9,2055.1,3393.9,360.0,7831.0,9695.5,9847.0,276.2,695.1,861.1,930.2,1.9,64.9,615.8,910.0,0.9,666.6,1514.5,1577.4,0.0,289.2,349.5,364.9,0.2,0.7,0.8,1.2,0.0,0.0,0.0,0.0,9.971
Standalone,after,After_Standalone_02,ThirtyTwoWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,50.8146999982273,24.173999998311047,37.3849000006885,42.54690000016126,84.13350000046194,29,0,3,0,0,39,3,31,27,27,33,27,27,27,27,0,0,0,0,120,192,120,192,81,81,81,81,0,6359040,0,6359040,3203764224,3228909568,3203764224,3228909568,56235,56379,56235,56379,1940307968,1945124864,1945124864,17.3065,31.11,39.4678,81.6105,23.9507,26.3866,27.7931,28.3672,3.0614,3.4904,3.9413,4.9698,16.3362,18.6367,20.1371,20.9253,6.1224,12.5668,14.3737,14.8756,0.0095,10.9943,27.2912,28.0303,0.0089,0.0177,0.0549,0.1799,888.2,3032.8,4788.4,14399.5,1204.9,10989.3,16993.6,27395.3,785.4,1315.6,1811.0,2404.6,5.3,192.5,336.7,4116.1,2.0,1446.7,2217.1,2565.8,0.0,918.9,1155.8,1818.8,0.3,1.5,1.8,2.8,0.0,0.0,0.0,0.0,17.080599999999997
Standalone,after,After_Standalone_02,PartialNewThenRepeat,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,5.366800000047078,22.013499999957276,29.714399999647867,41.60220000085246,46.557199999369914,11,0,1,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,3809280,0,3809280,3246342144,3247845376,3238182912,3247845376,56437,56437,56437,56437,1954430976,1954430976,1954430976,11.5277,19.5121,36.2114,40.552,22.6515,24.9275,25.9209,27.6878,2.766,3.298,3.4713,3.9867,14.9019,18.2944,19.2057,22.6377,8.2267,16.3468,18.1553,18.9332,0.009,0.02,6.3224,12.6685,0.0089,0.0174,0.0215,0.0643,77.9,5282.3,13179.9,17844.2,64.8,97.9,5125.6,11002.3,0.0,200.7,499.7,518.7,0.7,1.5,8.8,4677.2,0.5,1.0,1.3,1221.2,0.0,0.0,1999.6,2177.1,0.0,447.7,11619.9,13696.6,0.0,0.0,0.0,0.0,5.344399999999999
Standalone,after,After_Standalone_02,Overlap64,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,182.73869999939052,23.93119999942428,28.859000000011292,30.723100000614068,499.49519999972836,2,1,2,65,65,15,4,65,1,1,65,65,1,1,65,65,1,1,65,66,2,2,66,193,1,1,193,25026560,3809280,3809280,25026560,3312951296,3314008064,3312951296,3314130944,57829,57829,57829,57829,1962295296,1962295296,1962295296,12.625,17.7082,19.3131,505.4077,23.9513,25.7631,26.5179,26.9264,2.9423,3.266,3.4689,5.2956,16.0294,18.2561,19.6821,20.5963,8.392,13.9138,14.6999,14.7492,0.0092,0.0191,6.131,442.5268,0.009,0.018,0.0245,0.0274,119.8,162.5,201.7,388.4,0.5,0.8,1.0,283697.1,73.8,98.6,196.6,2345.6,0.0,0.0,0.0,9187.4,0.0,0.0,0.0,225773.0,0.0,0.0,0.0,13802.0,0.0,0.0,0.0,22809.9,0.0,0.0,0.0,0.0,0.2542
Standalone,after,After_Standalone_02,SameIdentity64,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,197.10789999953704,23.751300001094933,27.81659999891417,30.49479999936011,877.9887000000599,1,1,1,65,65,8,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3333513216,3334434816,3332427776,3334602752,58883,58883,58883,58883,1970438144,1970438144,1970438144,12.5792,17.3365,18.7301,858.8276,23.8185,26.0135,26.7383,29.3371,2.917,3.2359,3.386,4.5149,15.8339,18.07,19.8323,20.28,8.5456,14.2146,15.1239,19.7767,0.0085,0.0174,10.1725,821.4432,0.0084,0.0168,0.0203,0.0234,118.5,158.7,181.6,205.4,0.3,0.6,0.7,644655.7,73.2,92.9,124.9,1806.7,0.0,0.0,0.0,10739.7,0.0,0.0,0.0,517049.8,0.0,0.0,0.0,7985.0,0.0,0.0,0.0,89879.9,0.0,0.0,0.0,0.0,0.2205
Standalone,after,After_Standalone_02,Distributed184,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,553.0426000004809,24.15629999995872,27.969700000539888,41.03159999976924,2467.69569999924,4,1,2,185,185,10,6,121,121,121,121,121,121,121,121,121,121,121,121,122,122,122,122,361,361,361,361,44966912,44966912,44966912,44966912,3491352576,3481710592,3481485312,3494055936,61805,61805,61805,61805,1993818112,1959440384,1993818112,12.5188,18.1186,26.0064,2442.3918,24.028,26.2027,30.5145,41.5431,2.9156,3.315,3.5819,5.8295,15.9491,18.3634,30.4531,31.6043,8.6941,14.441,15.1845,28.764,0.0086,0.0172,8.1163,33.6942,0.0085,0.0168,0.0186,0.0209,119.5,163.6,214.1,245.2,0.3,0.6,0.8,1854519.9,74.0,104.5,124.5,6334.0,0.0,0.0,0.0,85024.1,0.0,0.0,0.0,1452536.8,0.0,0.0,0.0,22478.6,0.0,0.0,0.0,255271.8,0.0,0.0,0.0,0.0,0.2503
Standalone,after,After_Standalone_02,FastSweep90,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,180,186.1942999985331,21.616500000163796,27.796399999715504,36.707100000057835,495.14470000030997,2,1,2,65,65,15,4,65,1,1,65,65,1,1,65,65,1,1,65,66,2,2,66,193,1,1,193,25026560,3809280,3809280,25026560,3482329088,3485696000,3482329088,3485696000,61805,61805,61805,61805,1967304704,1967304704,1967304704,10.2013,15.8867,38.2029,490.5599,22.2616,24.8711,25.4397,28.6388,2.6785,3.0303,3.6645,4.9311,14.7795,18.1253,20.68,20.68,9.5066,17.8752,19.2097,19.3397,0.009,0.0182,28.2297,439.9373,0.0088,0.0176,0.0214,0.0226,48.6,69.3,129.1,144.9,0.5,0.8,21164.1,275728.8,0.0,0.0,1387.1,2384.2,0.0,0.0,16.7,9302.5,0.0,0.0,10.5,225495.1,0.0,0.0,7450.8,7767.0,0.0,0.0,0.0,22204.6,0.0,0.0,0.0,0.0,0.1656
Standalone,after,After_Standalone_02,FastSweep160,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,180,206.82210000086343,21.350999999413034,27.583299999605515,28.64159999990079,518.9738999997644,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3485904896,3486158848,3485904896,3486158848,61805,61805,61805,61805,1975169024,1975169024,1975169024,10.2899,15.9917,17.1055,506.7782,22.3658,24.4971,26.8,27.4906,2.6556,2.8571,3.0089,4.4361,14.6762,18.5837,21.1382,21.1382,9.2318,17.4806,19.8402,20.9437,0.0088,0.0173,16.2873,16.2873,0.0087,0.0169,0.0184,0.0217,48.4,70.8,127.7,141.0,0.5,0.9,1.5,279493.0,0.0,0.0,82.1,1460.5,0.0,0.0,0.0,9569.1,0.0,0.0,0.0,225019.2,0.0,0.0,0.0,7313.6,0.0,0.0,0.0,22294.0,0.0,0.0,0.0,0.0,0.1616
Standalone,after,After_Standalone_02,StationaryStop,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,3.7431000000651693,21.522299999560346,27.904399999897578,29.752899999948568,35.42190000007395,1,0,1,1,1,7,0,2,2,2,2,2,2,2,2,1,1,1,1,6,6,6,6,4,4,4,4,3809280,5062656,3809280,5062656,3486294016,3487191040,3486294016,3489312768,61805,61805,61805,61805,1975574528,1975574528,1975574528,10.2893,15.7357,18.2634,28.79,22.5619,24.8261,25.49,28.2841,2.7968,3.1055,3.227,3.7648,14.8611,18.2928,18.597,19.5647,10.5832,16.4078,18.3293,19.3943,0.0084,0.0178,0.0226,1.0684,0.0084,0.0178,0.0214,0.024,60.2,91.0,154.4,4408.2,14.0,1530.0,2692.8,2933.5,12.5,18.2,196.3,212.9,4.2,1106.7,1890.6,2289.5,0.9,193.4,381.1,470.9,0.0,0.0,0.0,694.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.8174000000000001
Standalone,after,After_Standalone_02,LongRepeatDistributed,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,1800,613.8816000002407,24.25240000047779,27.58920000087528,31.657600000471575,2531.686300000729,6,1,3,186,186,10,6,122,122,122,122,122,122,122,122,121,121,121,121,126,126,126,126,364,364,364,364,46220288,46220288,46220288,46220288,3515863040,3512680448,3497472000,3516178432,61805,61805,61805,61805,1998954496,1959845888,1998954496,12.7408,17.7692,19.2395,2470.1438,24.3135,26.2833,27.124,33.3302,2.9493,3.252,3.4914,6.1336,16.0549,18.2513,19.5406,31.0215,8.7225,14.3609,15.2293,68.6571,0.0087,0.0171,0.0238,28.535,0.0087,0.017,0.0226,0.1553,119.9,159.8,184.3,328.4,0.4,0.7,0.8,1856058.4,73.9,102.4,118.5,6441.7,0.0,0.0,0.0,78164.7,0.0,0.0,0.0,1461149.4,0.0,0.0,0.0,22134.1,0.0,0.0,0.0,255017.9,0.0,0.0,0.0,0.0,0.2365
Standalone,after,After_Standalone_02,ActualNewKnowledge,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,6.8567999987863,21.747400000094785,28.644699999858858,31.447899998966022,52.157699999952456,3,0,1,1,1,7,0,2,7,2,7,2,7,2,7,1,1,1,1,6,11,6,11,4,19,4,19,3809280,11329536,3809280,11329536,3511107584,3511795712,3511107584,3511795712,61805,61805,61805,61805,1960251392,1962217472,1962217472,10.4106,17.3432,26.5208,42.7919,22.8266,25.853,27.0276,29.4386,2.8068,3.2444,3.659,4.3248,15.3249,18.9809,20.2211,21.2367,9.5118,18.4675,20.4856,21.2902,0.0085,0.0171,1.529,10.3689,0.0085,0.0167,0.0198,0.0847,70.6,153.5,4416.9,4531.1,76.3,1610.7,5295.0,5923.2,0.0,201.3,904.2,1185.3,1.5,1117.9,3950.4,4401.2,1.1,8.5,384.3,410.2,0.0,0.0,657.8,690.6,0.0,0.3,0.4,0.7,0.0,0.0,0.0,0.0,3.4243
Standalone,after,After_Standalone_03,Empty,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,240,0.12739999874611385,24.45640000041749,29.858199999580393,32.644899998558685,37.62969999843335,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3218677760,3236937728,3218677760,3236937728,53499,53499,53499,53499,1934995456,1934897152,1934995456,12.8393,18.1754,21.9989,24.2138,24.5444,26.9223,29.0106,36.9184,3.0422,3.5868,4.0525,4.1655,16.1031,18.0745,19.4084,19.7855,9.1305,14.5384,15.3833,24.9593,0.0094,0.0176,0.0225,0.0307,0.0094,0.0176,0.0225,0.0307,118.3,172.6,202.7,299.6,0.3,0.6,0.7,3.9,73.0,121.0,146.8,150.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286
Standalone,after,After_Standalone_03,OneWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,300,2.0308999992266763,24.294599999848288,29.050200000710902,31.65670000089449,35.89029999966442,2,0,1,0,0,8,1,1,1,1,2,1,1,1,1,0,0,0,0,4,7,4,7,3,3,3,3,0,235520,0,235520,3237617664,3185037312,3179925504,3242856448,53652,53658,53652,53658,1934974976,1935175680,1935175680,12.6376,17.6672,21.332,27.0024,24.4983,26.17,26.8866,27.5436,2.9946,3.2295,3.4615,5.12,15.9723,17.985,19.2957,19.531,8.7547,14.3108,15.0807,15.3847,0.009,0.0186,0.0315,0.0672,0.009,0.0186,0.0315,0.0672,140.3,253.9,810.8,11343.4,49.8,98.8,4131.5,7040.8,97.6,167.5,330.0,827.4,0.4,3.1,63.0,306.2,0.5,0.9,1191.5,1838.4,0.0,98.9,135.5,143.3,0.1,0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.4362
Standalone,after,After_Standalone_03,EightWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,300,13.15489999979036,23.980799998753355,29.893599999923026,38.100800000393065,44.717700000546756,6,0,1,0,0,15,2,8,8,8,9,8,8,8,8,0,0,0,0,32,53,32,53,24,24,24,24,0,1884160,0,1884160,3186667520,3201654784,3186667520,3201654784,54178,54220,54178,54220,1935175680,1937203200,1937203200,13.3833,20.9174,27.2064,34.6286,24.352,26.2318,26.927,29.5443,3.0532,3.3529,3.7458,5.4731,16.1901,17.9534,19.9217,20.2199,8.4444,14.2018,14.5438,15.0276,0.0089,0.0175,0.0217,0.0269,0.0089,0.0175,0.0217,0.0269,249.0,822.7,2112.9,3511.8,358.7,6449.3,9827.5,11203.8,276.0,678.7,810.5,882.3,1.8,63.8,623.0,645.0,0.8,541.3,1553.6,1733.5,0.0,237.7,356.0,419.1,0.2,0.7,0.9,1.1,0.0,0.0,0.0,0.0,7.9654
Standalone,after,After_Standalone_03,ThirtyTwoWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,52.15940000016417,23.516799999924842,38.4477000006882,56.14699999932782,86.87500000087311,32,0,3,0,0,39,3,31,27,27,33,27,27,27,27,0,0,0,0,120,195,120,195,81,81,81,81,0,6359040,0,6359040,3205382144,3223617536,3205382144,3223617536,56229,56379,56229,56379,1940107264,1945124864,1945124864,17.3637,33.9154,48.8024,84.3132,23.1797,26.4512,27.4749,29.6988,3.1268,3.522,3.8304,5.4775,16.2863,18.4279,19.9957,20.466,5.642,12.6404,14.0603,14.6122,0.0102,16.2614,25.3211,26.8542,0.0091,0.0181,0.0374,0.0668,897.4,3215.1,3895.3,14559.6,1213.3,13396.4,27176.9,34158.8,786.6,1486.4,2442.3,2565.2,4.3,198.2,312.0,4505.4,1.9,1244.7,2694.3,3505.0,0.0,886.8,1188.5,2116.5,0.3,1.5,1.8,3.7,0.0,0.0,0.0,0.0,18.298599999999997
Standalone,after,After_Standalone_03,PartialNewThenRepeat,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,4.908000000796164,21.83329999934358,28.364200001306017,44.35359999843058,48.99209999894083,10,0,1,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,3809280,0,3809280,3243487232,3246764032,3235299328,3247104000,56437,56437,56437,56437,1954430976,1954430976,1954430976,11.0769,18.5221,39.6759,41.0508,22.6233,25.1516,26.006,31.3172,2.732,3.1837,3.6519,3.982,14.8411,17.7765,19.5862,21.2772,8.464,17.0212,18.7961,19.1625,0.0089,0.0179,9.1613,10.9895,0.0088,0.0177,0.0187,0.0227,89.3,5337.8,15679.9,17795.4,65.2,98.3,4964.0,11204.2,0.0,214.8,542.6,670.2,0.7,1.6,9.0,4728.3,0.6,1.1,1.6,1239.4,0.0,0.0,1951.0,2528.3,0.0,446.7,11143.3,11467.5,0.0,0.0,0.0,0.0,5.3899
Standalone,after,After_Standalone_03,Overlap64,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,181.5108999999211,23.941299999933108,29.054700000415323,34.42709999944782,511.4756999992096,4,1,2,65,65,15,4,65,1,1,65,65,1,1,65,65,1,1,65,66,2,2,66,193,1,1,193,25026560,3809280,3809280,25026560,3306405888,3307839488,3306405888,3307839488,57829,57829,57829,57829,1962295296,1962295296,1962295296,12.7518,17.6201,18.969,497.0561,24.2416,26.1261,26.8158,32.9801,2.9617,3.263,3.4233,12.5655,16.1265,18.6566,20.0657,20.4637,8.5809,14.0675,14.6237,20.1555,0.0089,0.0185,11.0085,452.1719,0.0089,0.0178,0.0197,0.0334,119.9,163.2,185.9,257.3,0.5,0.9,1.1,280774.0,74.1,93.6,117.9,2431.7,0.0,0.0,0.0,9263.7,0.0,0.0,0.0,225970.5,0.0,0.0,0.0,8352.1,0.0,0.0,0.0,24702.3,0.0,0.0,0.0,0.0,0.24409999999999998
